nama_workcenter,nama_detail,nama_dept,nomor_wo_repair,level_wo,level_urgency,estimasi,Requestor,status_wo,waktu_kerusakan_mesin,waktu_pengajuan_servis,nama_kerusakan,deskripsi_bebas,jenis_failure,penyebab_masalah,penyelesaian,saran,waktu_mulai,waktu_selesai,catatan_perlu_pmt,catatan,waktu_reject_wo,ditolak_oleh
Fillpack B,Cartoning CRT1009,PRB,AC1906-0160,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/12/2019 6:00:00 AM,2/8/2019 4:22:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Filling Stickpack FST1001,PRB,AC1918-0099,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/6/2019 6:00:00 AM,5/2/2019 10:28:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1013,PRB,AC1911-0087,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/18/2019 6:00:00 AM,3/13/2019 4:07:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1021,PRB,AC1913-0075,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/2/2019 6:00:00 AM,3/27/2019 8:16:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1023,PRB,AC1907-0135,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/20/2019 6:00:00 AM,2/14/2019 3:53:00 PM,FFT,FF mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1023,PRB,AC1908-0169,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/27/2019 6:00:00 AM,2/22/2019 10:49:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Cartoning CRT1010,PRB,AC1918-0063,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/30/2019 6:00:00 AM,4/30/2019 3:05:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1014,PRB,AC1906-0107,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/11/2019 6:00:00 AM,2/8/2019 11:22:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1023,PRB,AC1910-0030,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/13/2019 6:00:00 AM,3/5/2019 11:35:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1023,PRB,AC1912-0067,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/27/2019 6:00:00 AM,3/19/2019 10:31:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1014,PRB,AC1910-0011,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/11/2019 6:00:00 AM,3/5/2019 11:11:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1014,PRB,AC1912-0049,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/25/2019 6:00:00 AM,3/19/2019 10:10:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Filling Bag FLB1002,PRB,AC1909-0214,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/11/2019 6:00:00 AM,3/4/2019 10:27:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1023,PRB,AC1918-0121,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/8/2019 6:00:00 AM,5/2/2019 11:05:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1025,PRB,AC1908-0175,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/28/2019 6:00:00 AM,2/22/2019 11:00:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1016,PRB,AC1910-0028,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/13/2019 6:00:00 AM,3/5/2019 11:34:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Filling Botol FBT1003,PRB,AC1910-0036,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/14/2019 6:00:00 AM,3/5/2019 11:40:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Filling Botol FBT1003,PRB,AC1912-0073,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/28/2019 6:00:00 AM,3/19/2019 10:40:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1025,PRB,AC1916-0066,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/25/2019 6:00:00 AM,4/16/2019 11:01:00 AM,FFT,FF Mingguan,,,,,,,,,,
Fillpack B,Filling Botol FBT1003,PRB,AC1913-0090,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/4/2019 6:00:00 AM,3/27/2019 1:49:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1016,PRB,AC1912-0066,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/27/2019 6:00:00 AM,3/19/2019 10:30:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1026,PRB,AC1910-0040,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/14/2019 6:00:00 AM,3/5/2019 11:49:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1014,PRB,AC1913-0061,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/1/2019 6:00:00 AM,3/27/2019 7:58:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1017,PRB,AC1911-0089,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/18/2019 6:00:00 AM,3/13/2019 4:08:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1026,PRB,AC1918-0129,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/9/2019 6:00:00 AM,5/2/2019 11:32:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Filling Stickpack FST1001,PRB,AC1906-0104,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/11/2019 6:00:00 AM,2/8/2019 11:12:00 AM,FFT,FF Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1017,PRB,AC1912-0051,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/25/2019 6:00:00 AM,3/19/2019 10:14:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1016,PRB,AC1906-0196,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/13/2019 6:00:00 AM,2/11/2019 11:20:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Filling Stickpack FST1001,PRB,AC1909-0213,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/11/2019 6:00:00 AM,3/4/2019 10:26:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1027,PRB,AC1909-0157,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/8/2019 6:00:00 AM,3/1/2019 10:59:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Filling Stickpack FST1001,PRB,AC1913-0184,tidak menghambat,Low,1 Bulan,Okta Fajarsyah,pending,4/1/2019 9:53:00 AM,4/1/2019 9:54:00 AM,PROJECT,design baru slitter 0.3 mm,,,,,,,,,,
Fillpack B,Konveyor KVY1017,PRB,AC1918-0103,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/6/2019 6:00:00 AM,5/2/2019 10:32:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1027,PRB,AC1910-0045,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/15/2019 6:00:00 AM,3/5/2019 1:39:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1016,PRB,AC1907-0134,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/20/2019 6:00:00 AM,2/14/2019 3:52:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1019,PRB,AC1906-0166,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/13/2019 6:00:00 AM,2/8/2019 4:47:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1013,PRB,AC1906-0106,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/11/2019 6:00:00 AM,2/8/2019 11:18:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1016,PRB,AC1913-0084,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/2/2019 6:00:00 AM,3/27/2019 12:55:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1019,PRB,AC1908-0164,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/27/2019 6:00:00 AM,2/22/2019 10:43:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1013,PRB,AC1909-0215,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/11/2019 6:00:00 AM,3/4/2019 10:28:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1016,PRB,AC1917-0100,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/30/2019 6:00:00 AM,4/24/2019 11:33:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1019,PRB,AC1913-0073,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/2/2019 6:00:00 AM,3/27/2019 8:15:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1027,PRB,AC1912-0078,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/29/2019 6:00:00 AM,3/19/2019 10:45:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1014,PRB,AC1908-0152,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/25/2019 6:00:00 AM,2/22/2019 10:27:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1020,PRB,AC1906-0167,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/13/2019 6:00:00 AM,2/8/2019 4:49:00 PM,FFT,FFt Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1017,PRB,AC1908-0153,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/25/2019 6:00:00 AM,2/22/2019 10:28:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1027,PRB,AC1916-0070,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/26/2019 6:00:00 AM,4/16/2019 11:07:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1020,PRB,AC1906-0193,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/13/2019 6:00:00 AM,2/11/2019 11:18:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1017,PRB,AC1910-0012,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/11/2019 6:00:00 AM,3/5/2019 11:13:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1028,PRB,AC1906-0212,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/15/2019 6:00:00 AM,2/11/2019 11:47:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1021,PRB,AC1907-0132,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/20/2019 6:00:00 AM,2/14/2019 3:50:00 PM,FFT,FFT mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1019,PRB,AC1918-0116,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/8/2019 6:00:00 AM,5/2/2019 10:59:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1020,PRB,AC1911-0129,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/20/2019 6:00:00 AM,3/14/2019 1:23:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1028,PRB,AC1907-0166,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/22/2019 6:00:00 AM,2/15/2019 10:33:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1020,PRB,AC1912-0063,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/27/2019 6:00:00 AM,3/19/2019 10:27:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1022,PRB,AC1908-0167,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/27/2019 6:00:00 AM,2/22/2019 10:46:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1028,PRB,AC1908-0182,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/1/2019 6:00:00 AM,2/22/2019 11:14:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1014,PRB,AC1918-0102,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/6/2019 6:00:00 AM,5/2/2019 10:31:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1020,PRB,AC1917-0096,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/30/2019 6:00:00 AM,4/24/2019 11:28:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1020,PRB,AC1918-0117,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/8/2019 6:00:00 AM,5/2/2019 11:00:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1021,PRB,AC1906-0194,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/13/2019 6:00:00 AM,2/11/2019 11:18:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1016,PRB,AC1908-0168,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/27/2019 6:00:00 AM,2/22/2019 10:47:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1021,PRB,AC1912-0064,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/27/2019 6:00:00 AM,3/19/2019 10:28:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1028,PRB,AC1911-0146,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/22/2019 6:00:00 AM,3/14/2019 2:29:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1022,PRB,AC1918-0119,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/8/2019 6:00:00 AM,5/2/2019 11:02:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1023,PRB,AC1906-0199,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/13/2019 6:00:00 AM,2/11/2019 11:23:00 AM,FFT,FF Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1021,PRB,AC1918-0118,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/8/2019 6:00:00 AM,5/2/2019 11:01:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1023,PRB,AC1913-0085,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/2/2019 6:00:00 AM,3/27/2019 12:56:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1028,PRB,AC1916-0071,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/26/2019 6:00:00 AM,4/16/2019 11:08:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1016,PRB,AC1918-0120,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/8/2019 6:00:00 AM,5/2/2019 11:03:00 AM,FFT,FFT mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1025,PRB,AC1912-0074,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/28/2019 6:00:00 AM,3/19/2019 10:41:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1029,PRB,AC1906-0060,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/8/2019 6:00:00 AM,2/6/2019 2:49:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1029,PRB,AC1907-0167,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/22/2019 6:00:00 AM,2/15/2019 10:36:00 AM,FFT,FFT mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1022,PRB,AC1906-0195,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/13/2019 6:00:00 AM,2/11/2019 11:19:00 AM,FFT,FFt Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1022,PRB,AC1912-0065,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/27/2019 6:00:00 AM,3/19/2019 10:29:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1025,PRB,AC1918-0127,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/9/2019 6:00:00 AM,5/2/2019 11:31:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1022,PRB,AC1913-0076,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/2/2019 6:00:00 AM,3/27/2019 8:17:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1017,PRB,AC1906-0108,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/11/2019 6:00:00 AM,2/8/2019 11:22:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1026,PRB,AC1906-0208,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/14/2019 6:00:00 AM,2/11/2019 11:40:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1025,PRB,AC1906-0207,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/14/2019 6:00:00 AM,2/11/2019 11:39:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1029,PRB,AC1909-0124,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/8/2019 6:00:00 AM,3/1/2019 9:20:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1026,PRB,AC1911-0141,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/14/2019 6:00:00 AM,3/14/2019 2:11:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1025,PRB,AC1919-0096,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/16/2019 6:00:00 AM,5/8/2019 9:35:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1027,PRB,AC1906-0211,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/15/2019 6:00:00 AM,2/11/2019 11:46:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1026,PRB,AC1906-0051,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/7/2019 6:00:00 AM,2/6/2019 2:28:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1026,PRB,AC1913-0093,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/4/2019 6:00:00 AM,3/27/2019 1:57:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1019,PRB,AC1907-0130,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/20/2019 6:00:00 AM,2/14/2019 3:48:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1029,PRB,AC1918-0134,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/10/2019 6:00:00 AM,5/2/2019 11:50:00 AM,FFT,FFT mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1019,PRB,AC1912-0062,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/27/2019 6:00:00 AM,3/19/2019 10:26:00 AM,FFT,FFT MIngguan,,,,,,,,,,
Fillpack B,Konveyor KVY1027,PRB,AC1911-0145,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/22/2019 6:00:00 AM,3/14/2019 2:28:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1020,PRB,AC1908-0165,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/27/2019 6:00:00 AM,2/22/2019 10:44:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1030,PRB,AC1912-0081,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/29/2019 6:00:00 AM,3/19/2019 10:49:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1020,PRB,AC1910-0024,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/13/2019 6:00:00 AM,3/5/2019 11:25:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1026,PRB,AC1916-0067,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/25/2019 6:00:00 AM,4/16/2019 11:02:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1028,PRB,AC1913-0098,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/5/2019 6:00:00 AM,3/27/2019 2:09:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1029,PRB,AC1908-0183,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/1/2019 6:00:00 AM,2/22/2019 11:16:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1021,PRB,AC1917-0098,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/30/2019 6:00:00 AM,4/24/2019 11:29:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1030,PRB,AC1906-0214,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/15/2019 6:00:00 AM,2/11/2019 11:49:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1030,PRB,AC1913-0100,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/5/2019 6:00:00 AM,3/27/2019 2:11:00 PM,FFT,FF Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1030,PRB,AC1913-0105,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/5/2019 6:00:00 AM,3/27/2019 3:42:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1022,PRB,AC1907-0133,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/20/2019 6:00:00 AM,2/14/2019 3:51:00 PM,FFT,FF Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1031,PRB,AC1908-0186,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/1/2019 6:00:00 AM,2/22/2019 11:18:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1030,PRB,AC1907-0168,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/22/2019 6:00:00 AM,2/15/2019 10:38:00 AM,FFT,FFT mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1027,PRB,AC1913-0097,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/5/2019 6:00:00 AM,3/27/2019 2:08:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1027,PRB,AC1919-0100,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/17/2019 6:00:00 AM,5/8/2019 9:39:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1031,PRB,AC1910-0049,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/15/2019 6:00:00 AM,3/5/2019 1:43:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1031,PRB,AC1912-0082,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/29/2019 6:00:00 AM,3/19/2019 10:50:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1022,PRB,AC1910-0027,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/13/2019 6:00:00 AM,3/5/2019 11:31:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1027,PRB,AC1920-0011,tidak menghambat,Low,1 Bulan,Okta Fajarsyah,pending,5/14/2019 11:27:00 AM,5/14/2019 11:27:00 AM,Maintenance,project repair & maintenance,,,,,,,,,,
Fillpack B,Konveyor KVY1030,PRB,AC1910-0048,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/15/2019 6:00:00 AM,3/5/2019 1:42:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1032,PRB,AC1910-0050,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/15/2019 6:00:00 AM,3/5/2019 1:44:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1022,PRB,AC1917-0099,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/30/2019 6:00:00 AM,4/24/2019 11:31:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1025,PRB,AC1907-0141,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/21/2019 6:00:00 AM,2/14/2019 3:59:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1028,PRB,AC1906-0059,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/8/2019 6:00:00 AM,2/6/2019 2:46:00 PM,FFT,FFT mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1032,PRB,AC1911-0152,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/22/2019 6:00:00 AM,3/14/2019 2:34:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1025,PRB,AC1910-0039,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/14/2019 6:00:00 AM,3/5/2019 11:48:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1030,PRB,AC1911-0149,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,3/22/2019 6:00:00 AM,3/14/2019 2:31:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1028,PRB,AC1919-0101,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/17/2019 6:00:00 AM,5/8/2019 9:40:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1025,PRB,AC1913-0092,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,4/4/2019 6:00:00 AM,3/27/2019 1:55:00 PM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1030,PRB,AC1919-0103,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,5/17/2019 6:00:00 AM,5/8/2019 9:42:00 AM,FFT,FFT Mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1026,PRB,AC1907-0142,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/21/2019 6:00:00 AM,2/14/2019 4:00:00 PM,FFT,FFT mingguan,,,,,,,,,,
Fillpack B,Konveyor KVY1031,PRB,AC1906-0063,tidak menghambat,Low,1 Bulan,Herry Friadi,pending,2/8/2019 6:00:00 AM,2/6/2019 2:53:00 PM,FFT,FF Mingguan,,,,,,,,,,
